 2.0 2.98 3.96 4.94 5.92 6.9 7.88 8.86 9.84 10.82 11.8 12.78 13.76 14.74 15.72 16.7 17.68 18.66 19.64 20.62 21.6 22.58 23.56 24.54 25.52 26.5 27.48 28.46 29.44 30.42 31.4 32.38 33.36 34.34 35.32 36.3 37.28 38.26 39.24 40.22 41.2 42.18 43.16 44.14 45.12 46.1 47.08 48.06 49.04 50.02 51.0 51.98 52.96 53.94 54.92 55.9 56.88 57.86 58.84 59.82 60.8 61.78 62.76 63.74 64.72 65.7 66.68 67.66 68.64 69.62 70.6 71.58 72.56 73.54 74.52 75.5 76.48 77.46 78.44 79.42 80.4 81.38 82.36 83.34 84.32 85.3 86.28 87.26 88.24 89.22 90.2 91.18 92.16 93.14 94.12 95.1 96.08 97.06 98.04 99.02
0 3.319795398186366e+22 9.785069588391586e+21 1.0150579641577862e+22 8.797859874521917e+21 5.66397195665302e+21 8.7070851659912e+21 8.320225716897971e+21 5.288080749430535e+21 8.265331795374615e+21 6.31737121701482e+21 3.645658041324756e+21 5.868778321485743e+21 4.744989683441604e+21 4.1932825957031514e+21 4.438284407888941e+21 4.821334798227072e+21 7.10212775336876e+21 5.775271526693755e+21 5.181141297936859e+21 1.6619769886570615e+21 5.165996704716031e+21 6.898768555212175e+21 2.5980771762662445e+21 1.7551863707486902e+21 5.220498670152164e+21 4.17444984319892e+21 4.678514317927092e+21 2.9174285365577735e+21 4.044206051341054e+21 5.344935418585773e+21 3.5541867100381554e+21 4.6220564408379423e+21 6.193654304035659e+21 1.1318889026474279e+21 5.467881718332378e+21 3.8332969229763173e+21 2.0339858720446087e+21 7.115441444990301e+21 4.429430939577018e+21 4.497433023620043e+21 3.3205257518948564e+21 4.346784544327021e+21 3.6907450813024347e+21 2.0427322234246133e+21 3.803068669868392e+21 1.5528400683659326e+21 4.424289326844949e+21 3.2913437628149426e+21 1.8292377807572398e+21 3.786170308911214e+21 3.3830298115632666e+21 1.9380074084533713e+21 2.2111686419875134e+21 3.650483381038882e+21 5.093122613762807e+21 1.0028231552417183e+21 2.6328193320492225e+21 3.2303567497173087e+21 3.517146013499391e+21 4.196980668743231e+21 1.5855269331301648e+21 2.7227545146485186e+21 3.034173902401352e+21 1.6197562333542298e+21 1.3884915027398445e+21 2.863938983297578e+21 3.3510690690260093e+21 1.5848373225436403e+21 2.269066189985558e+21 1.8896918689836596e+21 2.8052785596331647e+21 1.7160342858363164e+21 2.1165000032725757e+21 3.50352644621447e+21 1.6757537252551804e+21 2.0339858720446082e+21 2.452818879019089e+21 8.982501900069203e+20 4.0940287236248646e+21 1.9548769953362865e+21 1.278703901492075e+21 1.2150058386412457e+21 2.480654531582253e+21 1.1203248681801954e+21 9.277312843797973e+20 5.988334600046135e+20 0.0 1.2813315306098047e+21 2.990439969310838e+21 4.920103138027048e+20 2.3476344042564784e+21 2.0528019404217464e+21 2.3893720452704334e+21 2.642156156448965e+21 2.352218670424053e+21 2.344348840213807e+21 4.575601786036496e+21 3.5466024443800427e+21 4.2606787315940605e+21 2.925236466238514e+21
1 1.871458359546818e+23 6.263233062268896e+22 5.791043805791701e+22 5.814696820232248e+22 4.815566297554383e+22 4.569973915629279e+22 4.860843754199979e+22 4.169539898034502e+22 3.973601872148719e+22 3.530738136604237e+22 3.4956291718241495e+22 3.2361132088026095e+22 2.7879255924825343e+22 3.2296415568025734e+22 2.7532028289748163e+22 3.3063984068288324e+22 3.1949322614960028e+22 2.9329946336967046e+22 3.27118624225971e+22 2.580296660223925e+22 2.2768991942167264e+22 2.494984842681349e+22 2.34195493395475e+22 2.5271982167546508e+22 2.386257795779148e+22 2.190306374231901e+22 2.2685677214637752e+22 2.792756638651724e+22 1.8421919415298676e+22 2.357438940352404e+22 1.9431393734076e+22 1.9085504214351498e+22 1.987939664018322e+22 2.2996200979104306e+22 2.197696910576576e+22 2.1962733434773105e+22 1.40630695872948e+22 2.0910201736348847e+22 1.427154307490285e+22 2.0916212616282384e+22 1.6705114032631915e+22 1.7392314850886942e+22 1.7589672841067738e+22 2.0473211321319005e+22 1.5827388220537129e+22 2.622011088539317e+22 1.783743768977955e+22 1.6014424055623895e+22 1.8291021799097905e+22 1.4916802415634644e+22 2.5936152120042317e+22 1.841590780996832e+22 1.3731034905227123e+22 1.2908147642697653e+22 1.2933854739162227e+22 1.1235251980953247e+22 2.2322976865173576e+22 1.9600665326189342e+22 1.5663335133219857e+22 1.3684498522382812e+22 1.898294204912985e+22 1.7468795373080698e+22 1.4283697340590875e+22 1.6244145383582676e+22 1.4635115109557916e+22 1.6749839341390293e+22 1.8152145784961317e+22 1.8889347964919305e+22 1.4978078136670672e+22 1.5151544698652747e+22 1.1171433502228613e+22 1.229978464453542e+22 1.6750233715466954e+22 1.419389272942101e+22 1.6214367360107325e+22 8.279794757374051e+21 9.849014044365722e+21 1.7006923846776875e+22 1.4399200827061242e+22 1.121892934328026e+22 8.93334175689026e+21 1.5770793001648143e+22 1.2335567502970716e+22 1.0894264209408977e+22 1.5579533664417321e+22 1.4828203897594365e+22 1.272862619337436e+22 1.6776303510346604e+22 1.1768856307197538e+22 1.0655638393561222e+22 1.4047467510473087e+22 1.1626408439069308e+22 1.339096161728672e+22 1.2802551142535521e+22 1.5998582114250356e+22 1.4559595254566212e+22 1.271929952453024e+22 1.543417526240761e+22 1.3788134274913062e+22 8.102333193249427e+21
2 4.537979800001856e+23 1.2134370132447297e+23 1.3332505586269123e+23 1.24493408212816e+23 1.0645436557621451e+23 1.0050921094787965e+23 9.269255087448948e+22 9.230801559684006e+22 8.974042080437123e+22 7.668720709458616e+22 7.642892592622874e+22 7.596398089355557e+22 8.436817298613557e+22 7.748192574740744e+22 7.666929341986575e+22 7.3236404182579285e+22 6.86935313343232e+22 6.422329682305047e+22 7.204895302612902e+22 6.318854411733526e+22 5.776425294531995e+22 6.484154939799704e+22 6.003762388189452e+22 6.489514050681343e+22 6.296002839890813e+22 4.669380507920209e+22 5.6151665567039046e+22 5.183625516101267e+22 4.752515530474993e+22 5.5970747245219874e+22 5.4630407825863995e+22 4.155601760641674e+22 4.888142202050632e+22 4.937039848296641e+22 5.097338064002039e+22 4.707436421502656e+22 4.980461352972415e+22 4.399248362289493e+22 4.261064425088647e+22 4.219316942857697e+22 5.12057692521236e+22 4.484102551151825e+22 4.584173824558214e+22 3.943683967984623e+22 4.3527354097627975e+22 4.523493146541949e+22 4.893716634891354e+22 4.32087465108863e+22 3.5241278129101716e+22 3.7055991047330002e+22 4.228976810645797e+22 4.23513794444274e+22 3.805687932742678e+22 3.9206466945533985e+22 3.792769558213669e+22 3.496109916483378e+22 3.255538102739288e+22 4.085710743252953e+22 4.472428957583346e+22 4.052443512664817e+22 3.6112205280305434e+22 3.3912790968553592e+22 3.3493973678510433e+22 3.4564703165413595e+22 3.996465582298385e+22 3.753918367906441e+22 3.209051941535517e+22 3.450680465021978e+22 3.169155260956895e+22 2.8335569460616594e+22 2.719200191080276e+22 3.362168873701841e+22 3.3935964253890485e+22 4.343464088696818e+22 3.877813220728037e+22 3.9593095960234165e+22 3.778515752300258e+22 2.9156434558582566e+22 3.028072952361414e+22 3.6563970094373794e+22 2.7043295560622993e+22 3.2216830830996833e+22 2.9218823038356043e+22 3.431548389605733e+22 2.611551494925875e+22 2.5006205473743245e+22 2.921763798173449e+22 2.748670718839328e+22 2.759141677003109e+22 1.946284331364694e+22 2.86451175663466e+22 2.5960471774169754e+22 3.0165259405397953e+22 2.712264720347047e+22 2.0973678069568604e+22 2.3084546091851922e+22 2.714124299301019e+22 2.578828457039713e+22 2.42668314556758e+22 2.6405337097187673e+22
3 7.565288053533e+23 2.2459263599504558e+23 1.9071721650398617e+23 1.8533764000157614e+23 1.8433537902887814e+23 1.8267937471592196e+23 1.5319161442977457e+23 1.5101955531608572e+23 1.5261180474343988e+23 1.3025902470770124e+23 1.3918846503863988e+23 1.3389972176010447e+23 1.1499014731357115e+23 1.3301535469823071e+23 1.192639409780553e+23 1.2419212890555324e+23 1.0925679695328931e+23 1.0501709331283776e+23 1.1367943648594357e+23 1.0579497647242727e+23 9.39085947559946e+22 9.076279098619589e+22 9.218205406426946e+22 9.672226373896315e+22 9.852606862325761e+22 8.569311102179285e+22 9.31202673328448e+22 8.48498778289714e+22 8.469062783586543e+22 8.567141440260313e+22 8.150312753087311e+22 8.915330298677126e+22 8.196430751219889e+22 8.97191197682528e+22 8.775093899505164e+22 6.872007408793603e+22 7.312167421092879e+22 7.142271117229414e+22 7.034623025572374e+22 7.648215675461958e+22 6.008760686687776e+22 6.790760038050117e+22 8.014417950663347e+22 8.173291317735083e+22 7.908697818701465e+22 8.186352692159206e+22 7.238925892465291e+22 6.082768742145777e+22 7.0121674478592415e+22 7.317013894034653e+22 5.817522893742813e+22 7.568871044783838e+22 6.161275950543284e+22 6.2987938041947945e+22 5.94930293100756e+22 6.158330355815006e+22 5.969616363521482e+22 5.216860805048983e+22 6.61515633610697e+22 6.055628527523673e+22 5.425973560703548e+22 6.182371046501479e+22 5.177141798333953e+22 5.283801270831089e+22 6.414672659344872e+22 5.88402147195589e+22 5.2545852364599455e+22 5.728839214114671e+22 6.274112370488259e+22 5.44750297592384e+22 4.628826037496009e+22 4.3964867040174475e+22 6.218506012558119e+22 5.272329361761285e+22 5.618341739528922e+22 4.91706353186958e+22 6.3054421628626514e+22 4.4879220072614845e+22 5.444641817386596e+22 5.176855194046366e+22 4.6527547994515905e+22 4.462554686672149e+22 4.312587475902108e+22 4.679919871005073e+22 4.916354069589805e+22 4.670737507770361e+22 5.254462402596711e+22 4.440748798539991e+22 6.266733633932018e+22 4.626722217429328e+22 4.296502357331204e+22 5.431401197405741e+22 4.904340240728095e+22 5.125056903495655e+22 4.8180751066713414e+22 4.743230305969766e+22 4.8416405173547e+22 4.660731504794811e+22 3.879715404655833e+22 4.29744341463895e+22
4 1.0389731624016633e+24 3.044028396576918e+23 2.7292207455161964e+23 2.6934826972610968e+23 2.366151896880308e+23 2.297723359294811e+23 2.3375938772277637e+23 2.0858649379503312e+23 2.0215857959687146e+23 1.9400019136357248e+23 2.0187345705320683e+23 1.8018211996148098e+23 1.6948865043063536e+23 1.7160634443709023e+23 1.756621391863904e+23 1.5733039215845495e+23 1.5678229706333276e+23 1.5800477666551498e+23 1.5036848869013117e+23 1.5439448365405133e+23 1.5091708479266418e+23 1.3904773636099923e+23 1.3979577403520798e+23 1.286758807031578e+23 1.2430396478565051e+23 1.2847382915368719e+23 1.1921568927350666e+23 1.2290576287914336e+23 1.2510486406126342e+23 1.0656035717585007e+23 1.1377514461831614e+23 1.1719343838778216e+23 1.0529015879399045e+23 1.1144881390996629e+23 1.165310021337105e+23 1.1285712760648666e+23 1.1773801869346337e+23 1.0074770909388522e+23 9.630211413674195e+22 1.05085581896355e+23 9.93907476897644e+22 1.0283767698269832e+23 1.029385746039937e+23 1.0199341034119289e+23 9.83805269376488e+22 9.219806985908325e+22 9.20778923990373e+22 8.27064622181152e+22 9.543389174851889e+22 8.603808388172296e+22 8.95505820359327e+22 9.040640642513273e+22 9.766092119219755e+22 8.206925865098111e+22 8.951391322616885e+22 8.309783750427507e+22 8.951456003834242e+22 8.845478283457961e+22 7.787396839865103e+22 1.0472637239823631e+23 8.755722007896877e+22 8.699634736048251e+22 7.22068506377446e+22 8.793343916555847e+22 7.070313202472662e+22 8.435302331513698e+22 8.082378324388645e+22 8.660471552564377e+22 7.5550354301430104e+22 8.804798899699612e+22 7.854360905224083e+22 7.836046859813196e+22 7.14684116561912e+22 7.5051390817211435e+22 7.800788777624722e+22 7.3252997151470945e+22 6.973474853478982e+22 7.727839608099577e+22 7.172297516579404e+22 7.173330046427436e+22 7.60365703871525e+22 6.221341177708955e+22 6.679896286424938e+22 6.018399735586852e+22 6.863787429533449e+22 6.287009224911305e+22 6.678616758956242e+22 6.88493535856077e+22 7.622709465559547e+22 6.002894209083234e+22 6.3321257160002865e+22 6.012266529567868e+22 6.904028165828611e+22 5.8753623858145565e+22 6.906700987168858e+22 5.648125880517543e+22 6.251411487747061e+22 5.9993493398536835e+22 5.112298599867163e+22 6.213958088771733e+22
5 1.3054381073977966e+24 3.754707679451249e+23 3.7189210175185764e+23 3.521962924102308e+23 3.126130652320712e+23 3.0019774905238803e+23 2.6475347780873103e+23 2.649625937561318e+23 2.5522453544370975e+23 2.435209701708029e+23 2.3238578402278037e+23 2.302534735119972e+23 2.1707147623417407e+23 2.143479085496795e+23 2.0445705071456405e+23 1.976517021483234e+23 1.8162140133227824e+23 1.9662082016009356e+23 1.8129908551694074e+23 1.7020799479142864e+23 1.7806879115135084e+23 1.6471084355279897e+23 1.6414545523904508e+23 1.7523418165448864e+23 1.6137706866960047e+23 1.6028471292700016e+23 1.536372457718459e+23 1.6482946044246438e+23 1.589744112231849e+23 1.4490252443741983e+23 1.4829476122735026e+23 1.3721069935532319e+23 1.4612784493538792e+23 1.3053117473805412e+23 1.4001105053608811e+23 1.3905247078431075e+23 1.3566365182244485e+23 1.3511839061093903e+23 1.2945543203365769e+23 1.265091068307732e+23 1.4694552312328013e+23 1.2714166979258583e+23 1.1455091348794452e+23 1.3298101344509594e+23 1.2658235425929505e+23 1.1959443781884308e+23 1.2568838100899847e+23 1.2369725593405986e+23 1.1612750788450841e+23 1.075237835456487e+23 1.1557993652589753e+23 1.1649956754567407e+23 1.0475689975663713e+23 1.2254172441432655e+23 1.0353599305658174e+23 1.0874794050710125e+23 9.662918492830097e+22 1.017418654495993e+23 1.0283285889695248e+23 1.0122600819860337e+23 1.131429392771407e+23 1.017223909626992e+23 1.0520880771568005e+23 1.0835707082253202e+23 9.826878608453643e+22 1.0532023036138293e+23 1.024982323720107e+23 8.997086632016535e+22 9.839027748004069e+22 1.0710105588309318e+23 9.297856154567379e+22 9.665775734224454e+22 8.7518714564431e+22 9.604729166047068e+22 9.884180847453073e+22 1.0102984106821873e+23 9.886748534612742e+22 1.0052056510086386e+23 9.868253696131889e+22 8.24452185291035e+22 1.0153859595885062e+23 9.221830504545909e+22 8.550560658035371e+22 8.197447685036067e+22 8.775564754587612e+22 8.088081394267244e+22 8.009961257618301e+22 8.43005019248461e+22 6.718224804136155e+22 8.482296584837192e+22 7.382562565098656e+22 8.312161407797565e+22 7.457067952623404e+22 8.072885031892636e+22 6.776007231657254e+22 6.716932751482193e+22 6.142656730685952e+22 7.609463090763838e+22 7.696982169961079e+22 7.762921467218114e+22
6 1.5667485440406706e+24 4.464352391694487e+23 4.256971470194105e+23 3.9434987379040125e+23 3.801229597882768e+23 3.580115304006782e+23 3.097708615557946e+23 3.1082195213251666e+23 2.9321426502836822e+23 2.9553691386420678e+23 2.5974347527434923e+23 2.7094248231908724e+23 2.6160293139445808e+23 2.5199492899611548e+23 2.3270766580901544e+23 2.2956213575562062e+23 2.2128981669617932e+23 2.063194326018871e+23 2.2006559082202816e+23 2.1172815264734545e+23 1.932208656314882e+23 2.0854447856883317e+23 1.8200220299244254e+23 1.9106372502900782e+23 1.7863362622912236e+23 1.8909089180233713e+23 1.7425534858141457e+23 1.7677405452911913e+23 1.8396318855448573e+23 1.7787524028553373e+23 1.5242218504484457e+23 1.8542100816667417e+23 1.6624795629249062e+23 1.6243681734108786e+23 1.6147197112789365e+23 1.6548135547159933e+23 1.5049165696130792e+23 1.7309837328019035e+23 1.6051172876658155e+23 1.5477618093750236e+23 1.717094658832678e+23 1.487725692384146e+23 1.5229744459693804e+23 1.548202410573675e+23 1.5893758306791756e+23 1.350323641082596e+23 1.2615263860727568e+23 1.524232426734228e+23 1.4359637442146215e+23 1.340224132037648e+23 1.279212781876363e+23 1.2349210548933075e+23 1.580310921281212e+23 1.2145749625961004e+23 1.2066357409250838e+23 1.29262241690065e+23 1.2203150204590732e+23 1.433022117407007e+23 1.3336904126668363e+23 1.3055726532764263e+23 1.1963333383867442e+23 1.289062236962002e+23 1.3683987456136133e+23 1.2551084182741313e+23 1.2536722389419794e+23 1.1743761735816373e+23 1.2951099767264577e+23 1.0495726790186415e+23 1.086903014421736e+23 1.164447098939921e+23 1.167811559559829e+23 1.099905348797855e+23 1.0234606708794595e+23 1.2505290098473293e+23 9.905401122724268e+22 1.1237510842502452e+23 1.0311467097128401e+23 9.872084274992944e+22 1.0769134320124291e+23 1.0870657644545467e+23 8.849316237186796e+22 9.611144672332448e+22 8.758074252197992e+22 1.0262530811411235e+23 9.62219391684923e+22 9.65808442417411e+22 1.011112542888575e+23 9.343707182486563e+22 1.0087126279257751e+23 1.0067949350137507e+23 9.038676195357562e+22 8.416260543822919e+22 8.819378844027857e+22 8.384486349170476e+22 9.595484733023593e+22 8.661225844368252e+22 8.867449489527717e+22 1.0320515310309324e+23 8.245066625929792e+22 7.461839903130836e+22
7 1.7647961153085713e+24 4.9357943346853146e+23 4.538081060563359e+23 4.3093268389124916e+23 4.1581057434516926e+23 3.716944390950092e+23 3.842545896983923e+23 3.7243448483054186e+23 3.33578867426457e+23 3.1857005374249474e+23 3.110004258670183e+23 3.030491471334883e+23 2.6200841202198023e+23 2.8566786435939435e+23 2.647274387223191e+23 2.671913443246913e+23 2.4275406951922334e+23 2.5697470787157052e+23 2.4047296536884135e+23 2.4037424176184628e+23 2.224130351723149e+23 2.0827501444114332e+23 2.0571811925191948e+23 2.1227130101968406e+23 2.1508528990265454e+23 2.0632173597862177e+23 1.991693590196331e+23 2.1255114920299746e+23 1.8898524573339175e+23 1.7648822158015804e+23 1.8463286837950427e+23 1.842571473987383e+23 1.727504333054259e+23 1.8516336172054287e+23 1.8874782746146723e+23 1.833933985327663e+23 1.7618889189777506e+23 1.7248326288251316e+23 1.6504023537241552e+23 1.7363162603077067e+23 1.7741982188943062e+23 1.5139872821856833e+23 1.600133876728432e+23 1.523660282074398e+23 1.800094977614092e+23 1.7660953235185155e+23 1.7085545353534948e+23 1.5260770649314884e+23 1.5917929907426146e+23 1.499048360728104e+23 1.4979730300491087e+23 1.6254346010527792e+23 1.5573227306175038e+23 1.475345704964481e+23 1.4698289895315432e+23 1.3399375567659314e+23 1.6768070570663096e+23 1.5182436157902645e+23 1.4167717123323784e+23 1.389166501416225e+23 1.3594797715499385e+23 1.4565619820319998e+23 1.4270356325688778e+23 1.2768123542998032e+23 1.1862629153366957e+23 1.3233100420592035e+23 1.1831704204963472e+23 1.2969754193048058e+23 1.3878953305190153e+23 1.2517628832575231e+23 1.2992735490023895e+23 1.2097627670725369e+23 1.181991984329903e+23 1.248806675973621e+23 1.0513664668981086e+23 1.331902282882643e+23 1.2879882192512682e+23 1.2353603116898344e+23 1.2608674041583912e+23 1.0132569827597552e+23 1.1931371117996848e+23 1.1902267882832795e+23 1.218274392128255e+23 1.1212090713023882e+23 1.1292449617729805e+23 1.085513200036977e+23 1.121175700630212e+23 1.105942197937901e+23 9.727561699390807e+22 1.1182317694786651e+23 1.0009280729488916e+23 9.943075114875639e+22 1.1451259585118585e+23 1.0236469310235344e+23 1.117721883210778e+23 1.0453839838324928e+23 9.773249440483537e+22 1.012583582374395e+23 1.0090793958170646e+23 9.338332669012233e+22
8 1.8704422831498906e+24 5.22378671505201e+23 5.096370171847562e+23 4.7531532824421175e+23 4.5113912061452546e+23 4.270583135489559e+23 4.2720791237903546e+23 3.828425684986729e+23 3.75268056768138e+23 3.668924399910893e+23 3.322317100022954e+23 3.179717367650337e+23 3.0827409587139425e+23 2.8827188640448214e+23 2.9606510527930584e+23 2.8136201734337797e+23 2.743811420881579e+23 2.76305275798637e+23 2.6102580350020524e+23 2.65040401512728e+23 2.501349501066918e+23 2.2956696375512308e+23 2.20615074810281e+23 2.3752733340352776e+23 2.3815204225206135e+23 2.0964400921148034e+23 2.3024127499710365e+23 2.052694025553313e+23 2.1343545460614075e+23 2.1614756319690962e+23 2.068692628462271e+23 1.9991229715412616e+23 1.990779203312041e+23 2.1367183652779366e+23 1.933604750218201e+23 1.721532344062785e+23 1.943414956499351e+23 1.9453316822156007e+23 1.8197555360549587e+23 1.6464346192484457e+23 1.7851765824688156e+23 1.9904826151460782e+23 1.7488104977281206e+23 1.6955244618025922e+23 1.6890877908556948e+23 1.8714408146155125e+23 1.627165794439774e+23 1.596965249072771e+23 1.6633146663536523e+23 1.523800934101774e+23 1.5868460019800747e+23 1.6814514586311034e+23 1.5976198761881662e+23 1.6395888220713587e+23 1.463444883256949e+23 1.5314218734056285e+23 1.5833304242745212e+23 1.582655229741001e+23 1.4866602101761115e+23 1.6754525042214643e+23 1.6180628331420905e+23 1.5891759717625202e+23 1.3589610499486589e+23 1.4376754969665682e+23 1.4037965537395075e+23 1.2941665957308646e+23 1.3285362481516155e+23 1.4019751064789063e+23 1.3881698762932993e+23 1.53988018421232e+23 1.374547895854924e+23 1.4855024188034545e+23 1.3684266492116796e+23 1.230316690397559e+23 1.3235626687592696e+23 1.211714529455683e+23 1.2874736420838787e+23 1.2041595045437943e+23 1.245086134975721e+23 1.231080397852294e+23 1.2613346540185925e+23 1.1914587635717666e+23 1.2662680101567069e+23 1.3139271090189454e+23 1.0989164805850323e+23 1.151819685915463e+23 1.2598015519979738e+23 1.3105114450547879e+23 1.2003057976138057e+23 1.1600913569537378e+23 1.2577813290799878e+23 1.2010939654496532e+23 1.1644833929613228e+23 1.06579084504015e+23 1.176457148484148e+23 1.2439024735341098e+23 1.1504942843512324e+23 1.1162715900743005e+23 1.019825905638734e+23 1.1687377413965798e+23
